id	status	onde	texto	tipo	defeito	evidencia
CV-IA-04	corrigida	components/AiSuggestionCard.jsx:46 (texto em components/AiSuggestionCard.jsx:4-10)	"⚠ {rótulo}" · "Atendimento transferido de setor" · "Motivo do atendimento registrado" · "Segunda via de boleto gerada" · "Código PIX gerado" · "Liberação em confiança executada no SGP"	variante	executada fora do catálogo é filtrada e some (ex.: encerrar_atendimento) (suspeita)	rótulos em ROTULO_ACAO (:5-9), fora de ±10 da 46; o filtro que descarta executada sem rótulo é a 40
CV-IA-05	corrigida	components/AiSuggestionCard.jsx:52-61 (texto em components/AiSuggestionCard.jsx:16-25)	"A IA propôs e NÃO executou — depende de você:" + "• {rótulo}" ("Liberar em confiança no SGP" · "Gerar código PIX" · "Gerar segunda via de boleto" · "Transferir o atendimento de setor" · "Registrar o motivo do atendimento" · "Encerrar o atendimento" · "Apagar a identificação do cliente" · "Concluir a triagem")	variante	—	"• Liberar em confiança no SGP" não existe junto: o "• " é da 57 e os rótulos de ROTULO_PROPOSTA (:17-24)
CV-IA-06	corrigida	components/AiSuggestionCard.jsx:57, :35	"• {rótulo}", com rótulo "Ação proposta: {nome_da_ferramenta}"	variante	nome técnico cru (fallback intencional)	o "•" é da 57 e o fallback `Ação proposta: ${nome}` da 35; "• Ação proposta:" não existe junto
CV-IA-09	corrigida	components/MessageInput.jsx:513, components/AiSuggestionCard.jsx:68, components/ConversationView.jsx:949-950	(texto no campo)	interação:editando	—	o ";" fazia :949-950 cair no AiSuggestionCard (76 linhas); o texto aparece no textarea (components/MessageInput.jsx:513) via draftContent/draftKey (components/ConversationView.jsx:949-950; components/MessageInput.jsx:129-137)
CV-IA-10	corrigida	components/MessageInput.jsx:621-625 (texto em components/MessageInput.jsx:366)	"{erro traduzido}" · "Falha ao enviar mensagem" (role=alert)	erro	o vínculo com a sugestão é limpo antes do envio (components/ConversationView.jsx:453-454): a nova tentativa sai como mensagem comum, e o cartão, tirado da tela antes do await (hooks/useAiSuggestion.js:40), não volta	o erro vem do catch do submit (components/MessageInput.jsx:365-366) e é desenhado na 621-625; setEditedSuggestion(null) antes do await sendSuggestion (components/ConversationView.jsx:469); certo pela leitura
CV-IA-11	corrigida	components/ConversationView.jsx:942-951, components/ConversationView.jsx:456-465	(a sugestão é descartada sem aviso e o texto editado sai como mensagem comum junto do anexo)	variante	falha no descarte engolida (intencional)	a 456-465 é o handleSend; o que sai é o envio comum pelo compositor (:942-951; sendMessage na 474) com o texto editado junto do anexo; catch vazio nas 463-465 | coordenador: texto '—' trocado por descrição
CV-IA-14	corrigida	components/AiSuggestionCard.jsx:39, hooks/useAiSuggestion.js:19	AUSENTE (fica igual a não haver sugestão)	erro	erro silencioso (catch vira "sem sugestão")	a 19 do hook é o catch que grava null; o que aparece é o return null da 39; estado inexistente vira AUSENTE
CV-IA-15	errada-no-merito	pages/dashboard.css:176-182; components/AiSuggestionCard.jsx:43	(o mesmo cartão em grade compacta na mesa e no modal)	variante	— (não há variante mesa × modal: o diálogo da conversa também tem a classe chat-workspace, components/ConversationModal.jsx:25, então a grade de pages/dashboard.css:176-182 vale nos dois; e o cartão base não é claro: bg-wa-field é escuro dentro de .chat-theme, index.css:159; só difere se pages/dashboard.css ainda não foi carregado, ver CV-PNL-08)	Dialog aplica className no painel (components/ui/Dialog.jsx:302) dentro do wrapper chat-theme (:283); a regra .chat-workspace .chat-ai-suggestion não exige a mesa | coordenador: conferido: components/ConversationModal.jsx:25 põe className chat-workspace e index.css:159 dá --color-wa-field escuro; texto '—' trocado
CV-IA-16	corrigida	pages/dashboard.css:197	(cartão da sugestão em coluna)	responsivo	—	@media(max-width:700px) na 197 troca a grade por coluna; é por viewport e vale também no modal (classe chat-workspace em components/ConversationModal.jsx:25) | coordenador: texto '—' trocado por descrição
CV-SGP-03	corrigida	components/SgpLookupPanel.jsx:309-326, :277-281	AUSENTE	validação	o envio vazio não faz nada e não avisa	a 277-281 é o handler (só busca se houver dígitos); o aviso caberia no formulário :309-326, cujo input não tem required
CV-SGP-05	confere	components/SgpLookupPanel.jsx:309	AUSENTE	variante	só documento	o formulário (:309-326) só aceita documento; a API só aceita ?cpf= (src/api/sgp-query.routes.js:62-66)
CV-SGP-09	confere	components/SgpLookupPanel.jsx:353-355	"{nome}" / "{documento}"	variante	—	client.name e client.document nas 354-355
CV-SGP-11	confere	components/SgpLookupPanel.jsx:357, :400	AUSENTE	vazio	só nome/documento; nada diz que não há contrato	select só com contracts.length > 0 (:357) e Financeiro só com selectedContract (:400); nenhum ramo para zero contratos
CV-SGP-12	confere	components/SgpLookupPanel.jsx:383	"{plano}"	variante	—	Chip do plano condicional na 383
CV-SGP-13	confere	components/SgpLookupPanel.jsx:57-65, :384	"Ativo" (verde) / outros (cinza)	variante	"Suspenso"/"Cancelado" sem tom de alerta (suspeita)	tom good só com 'Ativo' (:58), o resto neutral (:60-61)
CV-SGP-14	confere	components/SgpLookupPanel.jsx:387-395	"{telefone}" / "{e-mail}"	variante	—	contact = phones + emails (:284-286), lista nas 387-395
CV-SGP-20	errada-no-merito	components/SgpLookupPanel.jsx:124, :157	AUSENTE	vazio	— (gatilho impossível: o backend devolve hasOpenInvoice false quando não há links, src/integrations/sgp-client.js:109-111, e senão uma fatura por link, :113-139; a rota repassa isso direto, src/api/sgp-query.routes.js:75-82)	o ramo sem saída do front existe (:124, :153, :157), mas hasOpenInvoice true vem sempre com pelo menos uma fatura | coordenador: conferido em src/integrations/sgp-client.js:109-139 (sem links → hasOpenInvoice false; com links, uma fatura por link)
CV-SGP-21	confere	components/SgpLookupPanel.jsx:171-229, :193, :213	"Cód Pix" · "Enviar QR" · "Ver QR" (com pixCode) · "Cód Barras" (com linha digitável) · "Link Fatura" · "PDF Fatura" (com link do boleto)	variante	fatura sem nenhum código: bloco sem ações e sem explicação (suspeita)	rótulos nas 173, 183, 223, 193, 203 e 213; a 171 sozinha só alcança "Cód Pix", as refs 193 e 213 cobrem o resto; condições em 171/181/191/201/211/221 | coordenador: só formato — o local e o texto originais já valiam (intervalo inteiro conta; anotação/separador/parênteses normalizados); status rebaixado de corrigida para confere
CV-SGP-22	confere	components/SgpLookupPanel.jsx:73, :83	(spinner no lugar do ícone; só esse botão desabilitado)	interação:enviando	spinner sem texto/aria-busy; as outras ações seguem clicáveis	disabled={busy} na 73 e IconSpinner na 83; busyKey guarda uma chave só (:92), então as outras ações seguem ativas
CV-SGP-23	corrigida	components/SgpLookupPanel.jsx:232-241, :83 (texto em components/SgpLookupPanel.jsx:116)	(✓ no botão) + "{rótulo} enviado para o cliente" (role=status; rótulos: Cód Pix, QR Pix, Cód Barras, Link Fatura, PDF Fatura)	sucesso	—	a frase é montada no runAction (:116) e desenhada em :232-241; ✓ do botão na 83 (done); as barras verticais da linha antiga não cabem no campo
CV-SGP-25	corrigida	components/ConversationView.jsx:994-1008, components/SgpLookupPanel.jsx:170-230	(mesmos botões)	variante	o envio sempre falha para quem não é o atendente (403 em src/api/sgp-query.routes.js:47 para Pix, QR e código de barras, :96 para PDF, e src/api/conversations.routes.js:305 para Link Fatura) e cai no genérico "Não foi possível enviar. Tente de novo." (components/SgpLookupPanel.jsx:118)	com a E1 a 996 virou comentário; o painel é montado sem olhar isMine (:994-1008) e os botões são components/SgpLookupPanel.jsx:170-230; o defeito antigo citava api/… sem src/ e só a rota do Pix
CV-SGP-27	corrigida	components/SgpLookupPanel.jsx:244-251, :107	AUSENTE	erro	promise sem catch: erro silencioso	a 107 é o await dentro do handler; o erro apareceria no lugar da prévia (:244-251); o onClick da 227 não trata a promise
CV-SGP-28	confere	components/SgpLookupPanel.jsx:384	AUSENTE	variante	não há botão no painel; só a IA executa (o cartão da IA lista como executada/proposta)	nenhum botão de desbloqueio no painel; :382-385 mostra só plano e status
CV-SGP-29	corrigida	pages/dashboard.css:230-231	(ações do SGP em 1 coluna)	responsivo	—	.sgp-acoes em 2 colunas (:230) e 1 com @container ≤ 268px (:231), contêiner em :229 | coordenador: texto '—' trocado por descrição
CV-SGP-30	corrigida	components/SgpLookupPanel.jsx:402, :409	(cada contrato guarda o próprio estado da fatura ao trocar)	seleção	—	FinanceiroSection com key por contrato (:402) e estado por contrato em duplicateState (:409; hooks/useSgpLookup.js:50) | coordenador: texto '—' trocado por descrição
ATD-EQP-03	confere	components/TeamPanel.jsx:50	AUSENTE na barra	carregando	(suspeita, baixo impacto) igual a "ninguém online"	a barra (50-69) não lê status (só repassa ao TeamModal, 73); com agents [] o onlineCount é 0 e a ficha das 61-65 some, igual a ninguém online
ATD-EQP-04	confere	components/TeamPanel.jsx:50	AUSENTE na barra (só dentro do popup)	erro	erro só visível ao abrir o popup	busquei status/error no TeamPanel: status só vai ao TeamModal (73); a barra não tem ramo de erro
ATD-EQP-05	confere	components/TeamPanel.jsx:70	(`aria-expanded="true"` enquanto aberto)	expandido	—	aria-expanded={open} (54) e portal do TeamModal (70-76); openModal chama refresh (44)
ATD-EQP-06	corrigida	components/TeamPanel.jsx:61-65	(lista de atendentes recarrega em silêncio)	tempo-real	—	a 34 é o useEffect que assina REFRESH_EVENTS (20, 34-39); nada de carregando aparece; o que muda é a contagem da barra (61-65) e as fichas de carga do popup (components/TeamModal.jsx:48-53)
ATD-EQP-07	confere	components/TeamPanel.jsx:55	(fundo de hover)	interação:hover	—	hover:bg-white/[0.05] na 55
ATD-EQP-08	duplicata	pages/dashboard.css:257	(barra some)	responsivo	—	mesmo estado de ATD-LAY-04: pages/dashboard.css:257 esconde .chat-workspace-list > div:last-child, que é o TeamPanel (DashboardPage.jsx:278)
ATD-EQM-01	corrigida	components/TeamModal.jsx:112	"Nossa equipe" · "{n} integrantes na equipe" · "{n} integrante na equipe" · "{k} online agora"	tempo-real	com a lista carregando ou em erro o subtítulo afirma 0 integrantes na equipe · 0 online agora (as contagens saem de agents vazio)	description na 112 = plural(...) + ` · ${counts.online} online agora` ('integrantes na equipe ·' não existe inteiro); counts (81-86) vêm de agents, [] enquanto carrega ou na falha sem dado (contexts/AgentsContext.jsx:85), e o subtítulo fica fora do AsyncState (171) | coordenador: a linha não afirmava nada falso, só não tinha o defeito — defeito que faltava conta como corrigida
ATD-EQM-02	confere	components/TeamModal.jsx:171	(esqueleto 3 linhas)	carregando	—	AsyncState na 171; esqueleto padrão de 3 linhas (components/ui/AsyncState.jsx:14-15)
ATD-EQM-03	confere	components/TeamModal.jsx:171	AUSENTE (`reloading` não é exposto pelo AgentsContext)	recarregando	recarga invisível; mostra dado antigo sem sinal	busquei reloading: o valor do contexto (contexts/AgentsContext.jsx:83-96) não o inclui; openModal chama refresh (TeamPanel.jsx:44) e a lista antiga fica na tela
ATD-EQM-07	corrigida	components/TeamModal.jsx:137-163 (texto em components/TeamModal.jsx:12-17)	"Todos" · "Online" · "Offline" · "Em atendimento" (cada um com a contagem {n}; aria-pressed)	filtro-ativo	com a lista carregando ou em erro os quatro chips mostram 0 (counts de agents vazio) ao lado do esqueleto ou do erro	rótulos na constante FILTERS (12-17), a mais de 10 linhas da 137; a contagem da 161 vem de counts (81-86), fora do AsyncState (171) | coordenador: defeito que faltava (a linha dizia —) conta como corrigida
ATD-EQM-12	corrigida	components/TeamModal.jsx:176-190	(grupo não aparece)	variante	—	a 104 é a variável derivada esconderVazios; quem esconde o grupo são as condições das 176, 181 e 186
ATD-EQM-23	confere	components/TeamModal.jsx:120	(busca com mínimo de 220px quebra para cima dos chips)	responsivo	—	label com min-w-[220px] flex-1 (120) dentro de flex-wrap (119)
ATD-TRF-02	confere	components/TransferModal.jsx:229	(esqueleto 3 linhas)	carregando	—	AsyncState na 229 com o status do contexto compartilhado (138)
ATD-TRF-05	confere	components/TransferModal.jsx:229	AUSENTE	recarregando	—	busquei reloading: o contexto não o expõe (contexts/AgentsContext.jsx:83-96) e o modal só lê status (138); as recargas vêm do TeamPanel (TeamPanel.jsx:34-39)
ATD-TRF-09	corrigida	components/TransferModal.jsx:232, :242	"Disponíveis" · "Offline" (cada um com {n}; caixa alta por CSS)	variante	—	literais 'Disponíveis' (232) e 'Offline' (242); a caixa alta é text-transform em components/overlays.css:142; 'DISPONÍVEIS'/'OFFLINE' não estão no código
ATD-TRF-11	confere	components/TransferModal.jsx:86	(fundo realçado + marca preenchida)	seleção	—	role=radio/aria-checked (86-87), is-escolhido (89, 123) e estilos em components/overlays.css:139-141
ATD-TRF-12	corrigida	components/TransferModal.jsx:100, :119 (texto em components/TransferModal.jsx:29)	"Disponível" · "Atendendo normalmente" (verde)	variante	—	rótulo (101) e dica (119) vêm de loadLevel (29), a 71 linhas da 100
ATD-TRF-13	corrigida	components/TransferModal.jsx:100, :119 (texto em components/TransferModal.jsx:27)	"Em atendimento" · "Atendendo normalmente" (amarelo)	variante	—	loadLevel 'busy' (26-27) para 1–4; rótulo 101, dica 119
ATD-TRF-14	corrigida	components/TransferModal.jsx:100, :119 (texto em components/TransferModal.jsx:24)	"Movimentado" · "Alto volume no momento" (laranja)	variante	—	loadLevel 'heavy' (23-24) para 5–9; rótulo 101, dica 119
ATD-TRF-15	corrigida	components/TransferModal.jsx:100, :113-117 (texto em components/TransferModal.jsx:21)	"Carga alta" + pílula "Alta carga de atendimentos" (vermelho)	variante	—	loadLevel 'high' com alert (20-21); pílula vermelha com a dica nas 114-116
ATD-TRF-16	corrigida	components/TransferModal.jsx:100, :119 (texto em components/TransferModal.jsx:18)	"Offline" · "Não está disponível no momento"	variante	(suspeita) transfere para offline sem nenhum aviso extra	loadLevel offline (17-18); linha offline chama setEscolhido igual (246) e handleSelect não confere presença (168-178)
